"topic","term","beta"
1,"republican",0.00875756466925847
2,"republican",0.0111023895776102
3,"republican",0.0351130166724284
4,"republican",0.0123212723064677
5,"republican",0.003873583546774
6,"republican",0.0781244301556619
7,"republican",0.0102055091322734
8,"republican",0.00132745103981166
9,"republican",0.00597496812098682
10,"republican",0.00563057190558768
11,"republican",0.0130503212663728
12,"republican",0.050887338346898
13,"republican",0.0239418249816535
14,"republican",0.101345068562319
15,"republican",0.117690269511439
1,"resolution",3.84164805375724e-05
2,"resolution",0.000284030734497621
3,"resolution",0.000250856995839633
4,"resolution",0.00119356155427881
5,"resolution",0.000305540080715725
6,"resolution",1.52956008214003e-06
7,"resolution",8.45134747384537e-07
8,"resolution",4.51176254716484e-05
9,"resolution",0.000105355748891453
10,"resolution",0.00062131385278941
11,"resolution",5.25064220770624e-05
12,"resolution",1.29421264648923e-05
13,"resolution",6.78326255996426e-06
14,"resolution",3.43025502449142e-05
15,"resolution",5.80686476083163e-05
1,"respond",1.70774871686524e-06
2,"respond",0.000200768641928371
3,"respond",4.75676122482532e-06
4,"respond",1.30399896709893e-05
5,"respond",4.80185251746814e-05
6,"respond",5.45142932446368e-05
7,"respond",2.64189768984698e-05
8,"respond",0.000390260000551665
9,"respond",0.000773915412872757
10,"respond",0.000429272931704871
11,"respond",7.1805552660108e-05
12,"respond",3.58852218366926e-05
13,"respond",8.28014055998171e-06
14,"respond",9.85868783516928e-05
15,"respond",8.47925405251603e-06
1,"retail",3.72893911159144e-06
2,"retail",2.34136645297442e-06
3,"retail",8.11304952215148e-07
4,"retail",2.35744931487367e-05
5,"retail",4.9234410093353e-05
6,"retail",1.6403378468855e-05
7,"retail",2.39356370412382e-05
8,"retail",0.00208251191153915
9,"retail",1.84029077378403e-07
10,"retail",4.00528514033454e-05
11,"retail",3.56190876838358e-06
12,"retail",1.97306037622836e-05
13,"retail",2.32185808156338e-05
14,"retail",4.57267277758597e-06
15,"retail",5.88455292475225e-05
1,"return",2.13701573157773e-05
2,"return",0.000191566422121998
3,"return",0.00156133892354754
4,"return",0.000174134910365519
5,"return",2.78880023662037e-05
6,"return",0.00156777745078625
7,"return",3.18577814058545e-07
8,"return",0.000372320250261991
9,"return",7.92659576034429e-05
10,"return",0.000107086072896436
11,"return",0.000201893981910621
12,"return",3.85103676188248e-05
13,"return",3.45611502825799e-05
14,"return",8.36413915558322e-05
15,"return",6.39904540454148e-05
1,"rex",3.69385627377238e-05
2,"rex",0.000435693495325256
3,"rex",6.09911283317906e-05
4,"rex",4.63596014959547e-05
5,"rex",0.000161101708263938
6,"rex",9.34024375485562e-05
7,"rex",1.97173224650378e-05
8,"rex",0.000163937636950353
9,"rex",0.000202451776189348
10,"rex",0.000139255252574288
11,"rex",0.000230012194088385
12,"rex",0.000462826617125374
13,"rex",0.000247280798495877
14,"rex",0.000201359956906714
15,"rex",7.84231174709626e-06
1,"rhetoric",5.22925686114659e-05
2,"rhetoric",2.57986606757437e-05
3,"rhetoric",2.93640645710265e-05
4,"rhetoric",1.60346727291585e-05
5,"rhetoric",1.27764679522295e-05
6,"rhetoric",6.85441531621668e-05
7,"rhetoric",0.000114506519339036
8,"rhetoric",0.000114319108627985
9,"rhetoric",1.47625597777652e-05
10,"rhetoric",0.000798048588739308
11,"rhetoric",4.96638536230976e-05
12,"rhetoric",4.53138160520916e-05
13,"rhetoric",0.000607251301171698
14,"rhetoric",4.46744381463418e-05
15,"rhetoric",1.1049911579564e-05
1,"rich",0.000368029898148846
2,"rich",0.00015741274392148
3,"rich",0.000177581362521875
4,"rich",0.000310295259832935
5,"rich",9.50972401966006e-05
6,"rich",2.97166366283452e-05
7,"rich",0.00013123138806799
8,"rich",0.000263788600523982
9,"rich",4.98266869197206e-06
10,"rich",0.000210734671545816
11,"rich",0.000344547068544177
12,"rich",8.9481674586939e-05
13,"rich",0.000106385816560845
14,"rich",3.0989474457359e-05
15,"rich",0.000191318377014697
1,"rick",0.000127737645739785
2,"rick",0.000245447014213574
3,"rick",3.30204793631283e-05
4,"rick",0.000191214844495042
5,"rick",0.000701249212585639
6,"rick",0.000309722524346713
7,"rick",0.000206977018524397
8,"rick",0.00166528247176837
9,"rick",0.000285312941398123
10,"rick",0.000263518415789544
11,"rick",1.51983653502779e-05
12,"rick",0.000387367102109781
13,"rick",0.000250316987829676
14,"rick",0.000353260806270432
15,"rick",0.00015830591547381
1,"rico",0.00300786337402689
2,"rico",1.69960699066186e-07
3,"rico",7.0495724621427e-08
4,"rico",1.16449286667226e-06
5,"rico",5.6196870001861e-07
6,"rico",9.45961692025674e-07
7,"rico",4.56469704953697e-07
8,"rico",4.95795331630406e-07
9,"rico",2.6401035034122e-07
10,"rico",8.19612692543731e-07
11,"rico",4.48657051790851e-07
12,"rico",1.39778040499754e-06
13,"rico",4.49345192804953e-07
14,"rico",1.5986105564054e-07
15,"rico",3.33117870759974e-07
1,"rid",5.06520169899402e-06
2,"rid",4.6277655203497e-05
3,"rid",9.44488297985075e-06
4,"rid",6.88108740669301e-05
5,"rid",2.10034221694319e-05
6,"rid",1.33365968756208e-05
7,"rid",4.69827680098934e-06
8,"rid",4.31609165902693e-05
9,"rid",2.48358265499771e-05
10,"rid",2.77916281941114e-05
11,"rid",1.43458831544884e-06
12,"rid",2.48037100657668e-05
13,"rid",2.37446620300097e-05
14,"rid",2.54511112410095e-05
15,"rid",0.000327805380136632
1,"rig",9.44327617764579e-05
2,"rig",0.000199865143678139
3,"rig",0.00100407591380425
4,"rig",9.80700109907041e-06
5,"rig",0.000190846397643377
6,"rig",8.40743813613222e-05
7,"rig",9.18032226531302e-05
8,"rig",0.000287821296346095
9,"rig",2.3875344673366e-06
10,"rig",4.57268848273323e-05
11,"rig",0.00136941772676858
12,"rig",0.000166447229147545
13,"rig",0.000944728118212698
14,"rig",0.000314759372723647
15,"rig",4.9103558221687e-05
1,"risk",3.84061073384874e-05
2,"risk",8.11717445148428e-06
3,"risk",6.27062651525674e-06
4,"risk",0.000117203539781808
5,"risk",2.48982798271231e-05
6,"risk",0.000152563067167008
7,"risk",0.000183817327615586
8,"risk",8.56723600730564e-05
9,"risk",6.90628859249532e-05
10,"risk",4.56908083466894e-05
11,"risk",0.000148667023960505
12,"risk",5.48495803989617e-06
13,"risk",4.41179953566193e-05
14,"risk",3.77977187963298e-05
15,"risk",3.71615139332728e-05
1,"rob",1.18371092054642e-05
2,"rob",9.56590930580287e-06
3,"rob",2.53930533186001e-05
4,"rob",2.1012416026707e-05
5,"rob",2.77725532393937e-05
6,"rob",0.000118716824864924
7,"rob",4.33033559905393e-05
8,"rob",6.045848125424e-05
9,"rob",0.000651544821784026
10,"rob",5.45138948824599e-07
11,"rob",1.46064464348962e-05
12,"rob",6.61861036384966e-05
13,"rob",3.11399614694059e-05
14,"rob",5.32933075263428e-05
15,"rob",2.74893326791751e-05
1,"romney",0.000111749475498321
2,"romney",0.000308384911946225
3,"romney",7.39560733757711e-05
4,"romney",0.000400709414740824
5,"romney",0.000197980046654454
6,"romney",0.00109694548409088
7,"romney",0.00128720249829166
8,"romney",4.70835303664096e-05
9,"romney",2.82032337691433e-05
10,"romney",9.33617503822483e-05
11,"romney",0.000249769446053486
12,"romney",0.0106387045501056
13,"romney",0.000317527833321857
14,"romney",0.000678963554629554
15,"romney",2.06184856646568e-05
1,"ron",9.4040456898179e-06
2,"ron",8.07363246068158e-06
3,"ron",0.000655355142915303
4,"ron",2.09153459289811e-05
5,"ron",1.02575376841424e-05
6,"ron",1.19619001986153e-05
7,"ron",1.18665849954242e-05
8,"ron",0.000104163088504984
9,"ron",0.000112886938458395
10,"ron",3.81790912511389e-05
11,"ron",0.00012043487551639
12,"ron",2.79452344292654e-06
13,"ron",4.73928713483444e-05
14,"ron",1.41271617998215e-05
15,"ron",2.16616360516021e-06
1,"roy",0.00106659183781668
2,"roy",0.000588520132020961
3,"roy",0.000507408859654021
4,"roy",4.40241635469696e-06
5,"roy",8.00030425317737e-05
6,"roy",0.0002800608305243
7,"roy",5.58750270404303e-05
8,"roy",0.000831131980559765
9,"roy",4.76321488409588e-05
10,"roy",0.00017817603698249
11,"roy",0.000988135671621795
12,"roy",0.0160320981273273
13,"roy",0.000399422270745388
14,"roy",0.000562700752504113
15,"roy",0.000603005905461278
1,"rubio",0.00341316125285095
2,"rubio",0.00298974631814128
3,"rubio",0.0116355304968329
4,"rubio",0.00125540991073039
5,"rubio",0.000232599454598939
6,"rubio",0.000774122213731261
7,"rubio",0.00144491487797556
8,"rubio",0.00429387698625548
9,"rubio",0.00131446572326305
10,"rubio",0.00141926169291416
11,"rubio",0.00256400308292703
12,"rubio",0.00162990452011988
13,"rubio",0.00328472716041049
14,"rubio",0.00203769734265331
15,"rubio",0.0013780175325915
1,"rudy",2.47058122445008e-05
2,"rudy",7.47916384773025e-06
3,"rudy",9.36015653716488e-06
4,"rudy",7.6758203025893e-06
5,"rudy",1.24368265572647e-05
6,"rudy",1.46281939419539e-05
7,"rudy",1.22376190623388e-05
8,"rudy",0.00101212987259263
9,"rudy",2.38218504420831e-06
10,"rudy",2.08049859458488e-05
11,"rudy",3.08657369125346e-05
12,"rudy",3.55837598426089e-06
13,"rudy",1.021165108712e-05
14,"rudy",2.33596468237117e-06
15,"rudy",5.59803754926317e-06
1,"rule",7.19293186097389e-06
2,"rule",5.0755337484783e-05
3,"rule",0.0123792563350394
4,"rule",1.30278631220234e-06
5,"rule",1.24876990916984e-05
6,"rule",5.52663590065157e-05
7,"rule",5.78903161488295e-06
8,"rule",7.81796736645022e-05
9,"rule",5.20238152563048e-07
10,"rule",4.74277020158131e-05
11,"rule",4.20825214412073e-06
12,"rule",9.79221265456324e-06
13,"rule",5.19912285091436e-05
14,"rule",5.50756133447385e-06
15,"rule",1.93087795978441e-06
1,"run",0.000163884953089267
2,"run",0.0121078668737331
3,"run",0.00443396753358718
4,"run",0.00629000335052689
5,"run",0.00173655464859522
6,"run",0.000270098288502393
7,"run",0.00547835077568254
8,"run",0.00719935096450644
9,"run",0.00629492541840855
10,"run",0.00675914841778421
11,"run",0.00742434739097227
12,"run",0.0117857839762426
13,"run",0.00365669222005647
14,"run",0.0169774867602365
15,"run",0.000814746977164579
1,"rural",3.08075669530859e-05
2,"rural",3.13819056280556e-05
3,"rural",2.11595666652514e-05
4,"rural",0.000597909304317848
5,"rural",1.34940814280738e-05
6,"rural",0.000138381552399875
7,"rural",0.000219233146523802
8,"rural",5.76077436736027e-05
9,"rural",0.00014643618076438
10,"rural",0.000104578303653156
11,"rural",8.99475349782974e-05
12,"rural",6.73005855445747e-05
13,"rural",0.000200812045229188
14,"rural",7.96362355302135e-05
15,"rural",4.18486788624261e-05
1,"russia",0.0110045683119598
2,"russia",0.00593750812737038
3,"russia",0.0094906251687553
4,"russia",0.000464742432438651
5,"russia",0.000985534659216018
6,"russia",0.00471998064982234
7,"russia",0.00130612362403533
8,"russia",0.000950669773835189
9,"russia",0.000841436209336907
10,"russia",0.000238112236878914
11,"russia",0.0177922469235536
12,"russia",9.95552173135834e-05
13,"russia",0.00873550796524392
14,"russia",0.00101063741792443
15,"russia",0.000398881525876983
1,"russian",0.0151901927923914
2,"russian",0.00328355359552018
3,"russian",0.00154292080010525
4,"russian",0.00134203176679069
5,"russian",0.00304009640823488
6,"russian",0.00332334248367003
7,"russian",0.00672426017129199
8,"russian",0.0088640854668725
9,"russian",0.000459642055727886
10,"russian",0.00083237411684234
11,"russian",0.00026287613981654
12,"russian",0.000764585225915119
13,"russian",0.0107878252066465
14,"russian",0.00167727150846022
15,"russian",0.00139210265181076
1,"ryan",0.00237940054544315
2,"ryan",3.77418287948569e-05
3,"ryan",0.00159271254528786
4,"ryan",0.000211916103256954
5,"ryan",0.00475148110479925
6,"ryan",0.00184997583957529
7,"ryan",0.000407569467145749
8,"ryan",0.00038546696091441
9,"ryan",0.000248963271354826
10,"ryan",0.000744078891019347
11,"ryan",6.20607586167161e-05
12,"ryan",0.000577965154186109
13,"ryan",0.00165553295130361
14,"ryan",0.00344244375538985
15,"ryan",8.109755908952e-05
1,"saddam",0.000756339555970908
2,"saddam",0.000139494310836705
3,"saddam",2.75248876452595e-05
4,"saddam",0.000136581242912593
5,"saddam",2.19022988221566e-05
6,"saddam",2.78179380526412e-05
7,"saddam",2.13862374464036e-05
8,"saddam",2.12325544951257e-05
9,"saddam",6.31779717344715e-05
10,"saddam",5.33107032557222e-07
11,"saddam",6.32081810764467e-05
12,"saddam",5.67521063316202e-05
13,"saddam",6.57368257976183e-05
14,"saddam",7.52323721584021e-05
15,"saddam",3.00885606922035e-05
1,"safe",4.88414940050595e-06
2,"safe",0.000309657388738606
3,"safe",0.000202764490200784
4,"safe",4.0567354703139e-05
5,"safe",1.039513668941e-05
6,"safe",7.899243266453e-05
7,"safe",0.000198533488243002
8,"safe",0.0028975211322312
9,"safe",0.000185841626562367
10,"safe",3.10927006851369e-05
11,"safe",3.91880304639996e-05
12,"safe",4.22284601956048e-05
13,"safe",2.3048080638973e-05
14,"safe",6.70920384284781e-05
15,"safe",6.52125261979554e-05
1,"sanction",0.00600529631105608
2,"sanction",1.29179665214688e-05
3,"sanction",0.000193929816294016
4,"sanction",1.94290467791326e-05
5,"sanction",1.53847394652288e-05
6,"sanction",5.94828670338972e-05
7,"sanction",4.25427697823607e-07
8,"sanction",9.27903637136681e-06
9,"sanction",8.7002040665046e-06
10,"sanction",2.34019556614894e-05
11,"sanction",9.06562588271376e-05
12,"sanction",2.25129594210782e-05
13,"sanction",2.451242630858e-05
14,"sanction",2.22218838059046e-05
15,"sanction",2.50815617444251e-05
1,"sander",0.00298910928239627
2,"sander",0.00331839434901187
3,"sander",0.00753885563298012
4,"sander",0.00288732109660629
5,"sander",0.0135243260152316
6,"sander",0.0020967189089977
7,"sander",0.000217505007440219
8,"sander",0.0180028261030287
9,"sander",0.016277180712643
10,"sander",0.00117511087676358
11,"sander",0.000598717029862273
12,"sander",0.00088157954196765
13,"sander",0.00178042478020094
14,"sander",0.0071686194260748
15,"sander",0.000106821737181187
1,"santorum",3.22388487671045e-05
2,"santorum",3.68628441189357e-05
3,"santorum",4.70229034304679e-05
4,"santorum",1.72931025261947e-05
5,"santorum",1.56929379988117e-05
6,"santorum",8.12125284996105e-05
7,"santorum",1.09488107007825e-05
8,"santorum",0.00170600013891995
9,"santorum",1.01334463998658e-05
10,"santorum",6.23364541281423e-06
11,"santorum",2.09605495932244e-05
12,"santorum",5.59147259906724e-05
13,"santorum",5.70008683511647e-05
14,"santorum",5.60090206010143e-06
15,"santorum",8.04736228906299e-05
1,"saudi",2.70861792644694e-06
2,"saudi",2.40393440760084e-05
3,"saudi",0.000555647011923341
4,"saudi",6.32236999686681e-06
5,"saudi",5.96685985784163e-05
6,"saudi",1.46594826569194e-05
7,"saudi",3.03558200966012e-05
8,"saudi",0.000108560419424416
9,"saudi",4.17825542935414e-05
10,"saudi",7.3382768992802e-06
11,"saudi",0.000180270314875227
12,"saudi",0.000133545741071321
13,"saudi",0.00649847774587895
14,"saudi",1.36948830647625e-05
15,"saudi",5.02642391770196e-06
1,"scalia",3.71700828209364e-09
2,"scalia",3.32839508743668e-07
3,"scalia",3.18307172747342e-07
4,"scalia",0.00301072623334182
5,"scalia",3.61073256577931e-07
6,"scalia",8.71676116139061e-08
7,"scalia",4.9753702992138e-07
8,"scalia",4.9459724632182e-07
9,"scalia",1.00630030841768e-07
10,"scalia",2.54210680317907e-07
11,"scalia",7.42901224474532e-07
12,"scalia",1.13712898929843e-07
13,"scalia",5.19283194481597e-07
14,"scalia",1.49392215475914e-06
15,"scalia",7.8441187161216e-07
1,"scalise",4.99623228617176e-05
2,"scalise",0.000331000504493282
3,"scalise",5.82641418340747e-05
4,"scalise",0.000310235068932923
5,"scalise",2.61660833617106e-06
6,"scalise",0.00049110739774462
7,"scalise",4.51328113593711e-05
8,"scalise",9.54810713330275e-05
9,"scalise",6.62849308506386e-06
10,"scalise",0.00127569335997992
11,"scalise",6.72312682130077e-05
12,"scalise",0.00040924134661628
13,"scalise",8.03125430919867e-05
14,"scalise",0.000381035522955777
15,"scalise",7.63178635986811e-05
1,"schiff",1.57100986759085e-05
2,"schiff",0.000236341623928725
3,"schiff",0.000502482813572972
4,"schiff",0.000325513847807034
5,"schiff",2.71374842952421e-05
6,"schiff",0.000218741332372072
7,"schiff",5.35367450933913e-05
8,"schiff",0.000179099567004488
9,"schiff",1.52059938610652e-05
10,"schiff",8.63907950553629e-06
11,"schiff",0.000530282955610009
12,"schiff",0.000118768963158133
13,"schiff",0.000281226022109082
14,"schiff",0.000781916336524278
15,"schiff",5.75328783519826e-05
1,"school",9.42918503972471e-05
2,"school",0.00131299135709305
3,"school",0.000285434393723708
4,"school",0.000170081676136107
5,"school",0.000186415358860435
6,"school",0.000231983947889841
7,"school",5.7616174180643e-05
8,"school",2.10443347003119e-05
9,"school",9.97231943967702e-05
10,"school",9.12814034120173e-05
11,"school",0.000626041346249567
12,"school",1.18764391381855e-05
13,"school",0.000109658728150004
14,"school",5.07990358929791e-05
15,"school",3.32984590035407e-06
1,"schultz",3.61097719474176e-05
2,"schultz",5.22797944683527e-05
3,"schultz",5.05332013317452e-05
4,"schultz",3.59058990602015e-06
5,"schultz",6.35355425990534e-05
6,"schultz",3.54120765134442e-05
7,"schultz",8.6616758884532e-06
8,"schultz",2.33118435603354e-05
9,"schultz",2.82820107709554e-05
10,"schultz",2.6333075112309e-05
11,"schultz",2.80301334066476e-05
12,"schultz",2.52760366194851e-05
13,"schultz",9.28066199793602e-05
14,"schultz",1.37024199683976e-05
15,"schultz",1.39743880672493e-05
1,"schumer",0.000182027468456155
2,"schumer",0.000259690547506285
3,"schumer",0.00177370414141779
4,"schumer",5.58023838318729e-05
5,"schumer",0.000307309216592628
6,"schumer",0.000443451191946826
7,"schumer",0.000313658086325079
8,"schumer",0.000313778123521439
9,"schumer",0.000270487521101149
10,"schumer",0.000146590093118315
11,"schumer",3.46103312419465e-05
12,"schumer",0.000411534005760319
13,"schumer",3.86575170144494e-05
14,"schumer",0.00181897145983919
15,"schumer",0.000161857005657698
1,"schweich",4.46567174172904e-06
2,"schweich",0.000293097966682936
3,"schweich",0.000119251627016445
4,"schweich",0.00011219363993132
5,"schweich",6.12598273308808e-05
6,"schweich",0.000113896655613294
7,"schweich",6.20789743518089e-05
8,"schweich",0.000136514596892713
9,"schweich",8.7947764337327e-06
10,"schweich",4.44275203983773e-06
11,"schweich",7.50020914822703e-06
12,"schweich",0.000399395109717375
13,"schweich",1.26911182910274e-05
14,"schweich",1.91692209474883e-07
15,"schweich",4.58895575202847e-06
1,"scott",0.000374512681660889
2,"scott",8.66948341682021e-06
3,"scott",0.000202016184338748
4,"scott",7.38629727165809e-05
5,"scott",7.46163078009728e-05
6,"scott",0.00159568951120845
7,"scott",3.71849860451671e-05
8,"scott",5.86336155453459e-05
9,"scott",0.000207227662782359
10,"scott",2.71710334781926e-05
11,"scott",0.00012884931368174
12,"scott",0.00099697943329712
13,"scott",6.4424750593277e-06
14,"scott",0.000193451865423033
15,"scott",0.000200639414540781
1,"seat",2.62150144806122e-07
2,"seat",5.96218825238108e-07
3,"seat",2.33351765294023e-07
4,"seat",4.8159070335867e-07
5,"seat",1.89639668076809e-07
6,"seat",1.23047567687007e-06
7,"seat",2.50352998571401e-07
8,"seat",4.2229331295997e-07
9,"seat",2.87073451075497e-07
10,"seat",1.15216024213122e-07
11,"seat",1.06249566902578e-06
12,"seat",7.40768722121332e-07
13,"seat",1.21277687843253e-06
14,"seat",2.57156538375709e-06
15,"seat",0.0056488572855184
1,"sec",0.000169399349842727
2,"sec",1.04201717726133e-05
3,"sec",0.000131974640438546
4,"sec",4.00584342973979e-05
5,"sec",1.36685883808181e-05
6,"sec",2.06741182465159e-05
7,"sec",2.44621106118602e-05
8,"sec",0.000192476278800587
9,"sec",9.16252227789742e-05
10,"sec",0.000502134145490351
11,"sec",7.59342595515492e-05
12,"sec",0.000464695569423367
13,"sec",3.2926824993724e-05
14,"sec",0.000113514768647864
15,"sec",0.000120600717566784
1,"secretary",9.54501783340187e-05
2,"secretary",0.0028421006884346
3,"secretary",0.000758832887311908
4,"secretary",9.76964508226552e-06
5,"secretary",0.00193248617756014
6,"secretary",0.000177246861608185
7,"secretary",0.00338683519111015
8,"secretary",0.00546814563710107
9,"secretary",0.00529512101661461
10,"secretary",0.000221498685344571
11,"secretary",0.00326766205007791
12,"secretary",0.00487476137194616
13,"secretary",0.00195039436510731
14,"secretary",0.00179787968034454
15,"secretary",0.000354870719568298
1,"security",0.000147118165783216
2,"security",0.00331883351253935
3,"security",0.00123675940957424
4,"security",0.00255449005265496
5,"security",0.00101638412761038
6,"security",0.00130271186377297
7,"security",0.000725309004233827
8,"security",0.000734690609510185
9,"security",0.000552718732427653
10,"security",0.0106964431390347
11,"security",0.00319352973392334
12,"security",0.00350986660500728
13,"security",0.000377514752535348
14,"security",0.000788955920922531
15,"security",0.000603695046716483
1,"secy",2.05160429797154e-05
2,"secy",9.51592738451663e-06
3,"secy",5.31381799473391e-06
4,"secy",5.17414596029493e-06
5,"secy",1.3506463803355e-06
6,"secy",8.90443473054403e-05
7,"secy",2.89551722354419e-06
8,"secy",5.49507836951712e-06
9,"secy",2.98288754953864e-07
10,"secy",5.33303214689173e-06
11,"secy",3.42781328205781e-06
12,"secy",3.40537308965989e-06
13,"secy",1.12207094010315e-05
14,"secy",2.09250802220529e-06
15,"secy",2.69582555354456e-06
1,"selma",4.16506824802217e-05
2,"selma",7.55717754746726e-05
3,"selma",5.29786993465451e-05
4,"selma",2.94217391598344e-05
5,"selma",5.6471995989625e-06
6,"selma",0.000217678511778357
7,"selma",5.14277353902089e-05
8,"selma",0.000108067798484735
9,"selma",2.30397288237641e-05
10,"selma",9.8613045232613e-06
11,"selma",0.000223743822559727
12,"selma",7.41116537336219e-05
13,"selma",1.43921315649881e-05
14,"selma",0.000412198849716419
15,"selma",2.22079794127075e-06
1,"senate",0.00496039384816248
2,"senate",0.00144531948578193
3,"senate",0.00702103345019449
4,"senate",0.00246399781165201
5,"senate",0.000510430289136554
6,"senate",0.00177315377881279
7,"senate",0.00292472593430743
8,"senate",0.000657200123970602
9,"senate",0.00145612975438402
10,"senate",0.000887633399788273
11,"senate",0.0100979891084238
12,"senate",0.00106955148244901
13,"senate",0.000814460815770976
14,"senate",0.00220609520567389
15,"senate",0.0253543033603841
1,"senator",0.000532707423007703
2,"senator",0.00071067740529926
3,"senator",0.00106932079876237
4,"senator",4.65201654674101e-05
5,"senator",0.000562934074693696
6,"senator",0.000547406818395808
7,"senator",0.000537310763058805
8,"senator",0.00354239966246576
9,"senator",0.116099862467524
10,"senator",0.00238805751766151
11,"senator",0.00171865542480861
12,"senator",0.0015688953297307
13,"senator",0.00051171159809352
14,"senator",0.00207856987020584
15,"senator",0.000623377348789639
1,"sense",2.2931155542966e-05
2,"sense",3.61124257097601e-06
3,"sense",8.40401304740132e-05
4,"sense",0.000352558069112807
5,"sense",0.000137462278045006
6,"sense",0.000188808461749284
7,"sense",9.11141707173789e-07
8,"sense",2.02748186765207e-05
9,"sense",1.15386637345797e-05
10,"sense",7.1720155200614e-05
11,"sense",8.86190305477687e-05
12,"sense",8.55485721760763e-05
13,"sense",3.43859882741025e-05
14,"sense",6.51857690909118e-05
15,"sense",5.01968657619481e-06
1,"server",0.000316316656594284
2,"server",0.000266197287586896
3,"server",3.84430093771881e-06
4,"server",6.42873033469259e-05
5,"server",1.05525974543931e-05
6,"server",5.56564645333686e-05
7,"server",0.000168669277990508
8,"server",0.000351015945150103
9,"server",1.91480133605913e-05
10,"server",5.09986756678646e-06
11,"server",2.44235096009189e-05
12,"server",6.76571146054818e-05
13,"server",5.57252701568044e-05
14,"server",9.87927321462228e-05
15,"server",2.61943301762783e-06
1,"session",0.000813447568240187
2,"session",0.00197271852944787
3,"session",2.49654077463409e-05
4,"session",3.84644877539815e-05
5,"session",0.000151123014151732
6,"session",2.40983389131957e-05
7,"session",2.26599588136217e-05
8,"session",0.000179943406333195
9,"session",4.75150580029952e-05
10,"session",9.71502602383417e-07
11,"session",1.31116647067417e-05
12,"session",0.000165205410276391
13,"session",0.000102212960629329
14,"session",2.71338754257842e-05
15,"session",0.000106148431211729
1,"set",0.00137571229397139
2,"set",1.11558498421982e-05
3,"set",4.14356505320361e-05
4,"set",6.1368066790765e-06
5,"set",2.16320235499192e-07
6,"set",2.18766203048202e-06
7,"set",7.32640862184441e-06
8,"set",1.41690138450074e-07
9,"set",6.2782332395993e-08
10,"set",8.82335887896326e-07
11,"set",3.78158398905109e-05
12,"set",1.96765566182508e-06
13,"set",1.25153769774678e-05
14,"set",6.76757617897241e-06
15,"set",3.41036445545999e-06
1,"settlement",1.36033913338696e-06
2,"settlement",8.61207673142014e-06
3,"settlement",7.35690390259988e-06
4,"settlement",0.000137775133857421
5,"settlement",7.76215719769076e-05
6,"settlement",1.17224478408687e-05
7,"settlement",1.53988589171959e-05
8,"settlement",8.40731940749397e-05
9,"settlement",8.4456240721604e-06
10,"settlement",0.00128375561367947
11,"settlement",0.000107901114922806
12,"settlement",2.76934115449285e-06
13,"settlement",3.67246693080679e-05
14,"settlement",1.22528976409529e-05
15,"settlement",3.98265159737489e-05
1,"sex",4.85405612776974e-05
2,"sex",3.14449229741869e-05
3,"sex",1.7557782915758e-05
4,"sex",0.000292154529265808
5,"sex",4.01720517068804e-05
6,"sex",3.85780246614893e-05
7,"sex",1.59507378906724e-05
8,"sex",0.000256771228525712
9,"sex",2.35820306641215e-05
10,"sex",6.6858597721759e-06
11,"sex",5.30256507685362e-05
12,"sex",3.03932365112133e-06
13,"sex",0.000698273121105132
14,"sex",0.000139020246688791
15,"sex",9.28173641133553e-06
1,"sexual",0.000358074949950313
2,"sexual",0.000120319210512431
3,"sexual",0.000431490143858253
4,"sexual",0.000156375446984424
5,"sexual",0.000129148847071814
6,"sexual",0.000172901951797163
7,"sexual",6.46121142997722e-05
8,"sexual",0.000161699494543958
9,"sexual",7.43096677971684e-05
10,"sexual",3.57060797800564e-05
11,"sexual",0.000110430326430533
12,"sexual",0.00147351712128935
13,"sexual",0.000236499255018524
14,"sexual",0.000968450803871579
15,"sexual",0.000358770733829044
1,"sheriff",2.56660799732282e-05
2,"sheriff",8.07073981678008e-05
3,"sheriff",8.98769563054303e-05
4,"sheriff",8.32437026503919e-05
5,"sheriff",0.000263350020668785
6,"sheriff",8.33682817589361e-05
7,"sheriff",2.44971762737586e-05
8,"sheriff",9.57254191662591e-05
9,"sheriff",1.42330500705107e-05
10,"sheriff",5.65498824932237e-05
11,"sheriff",5.37435224798267e-05
12,"sheriff",0.000795549470165353
13,"sheriff",0.000254568748814967
14,"sheriff",0.000502838039396282
15,"sheriff",8.64653680804574e-05
1,"sherrod",1.19458659472822e-06
2,"sherrod",2.8688829117983e-06
3,"sherrod",2.12177466090435e-07
4,"sherrod",5.30127974905823e-08
5,"sherrod",1.6184843275619e-05
6,"sherrod",2.57821083702606e-06
7,"sherrod",3.37723602014289e-07
8,"sherrod",2.05928806306188e-05
9,"sherrod",1.3669790776394e-05
10,"sherrod",1.3072623864866e-05
11,"sherrod",3.18755692546219e-06
12,"sherrod",3.74143220036615e-06
13,"sherrod",0.000414095676522687
14,"sherrod",2.87783067217002e-06
15,"sherrod",6.23314156064991e-06
1,"shoot",2.32175261382964e-05
2,"shoot",1.5934532029611e-05
3,"shoot",7.3559862165147e-05
4,"shoot",3.07091948369178e-05
5,"shoot",3.7778419440344e-05
6,"shoot",3.47688421631047e-05
7,"shoot",5.06173938587018e-06
8,"shoot",5.29920304953297e-06
9,"shoot",3.37633705785442e-05
10,"shoot",4.86427430244445e-05
11,"shoot",1.18724648477933e-05
12,"shoot",3.43579328497474e-05
